output_frame_index,sensor_frame_index,sensor_timestamp,actual_exposure_us,analogue_gain,pts_ms,elapsed_ms,frame_unix_ms,frame_time_iso8601,mean_luma
879,1787,14933904377000,9992.0,1.00,24424.586,25147.041,1789131981437.667,2026-09-11T17:06:21.437667+04:00,81.7
880,1788,14933918270000,9992.0,1.00,24438.479,25160.934,1789131981451.560,2026-09-11T17:06:21.451560+04:00,81.7
881,1789,14933932165000,9992.0,1.00,24452.374,25174.829,1789131981465.455,2026-09-11T17:06:21.465455+04:00,81.7
882,1793,14933987739000,9992.0,1.00,24507.948,25230.403,1789131981521.029,2026-09-11T17:06:21.521029+04:00,81.7
883,1794,14934001631000,9992.0,1.00,24521.840,25244.295,1789131981534.921,2026-09-11T17:06:21.534921+04:00,81.6
884,1795,14934015524000,9992.0,1.00,24535.733,25258.188,1789131981548.814,2026-09-11T17:06:21.548814+04:00,81.6
885,1799,14934071100000,9992.0,1.00,24591.309,25313.764,1789131981604.390,2026-09-11T17:06:21.604390+04:00,81.4
886,1800,14934084992000,9992.0,1.00,24605.201,25327.656,1789131981618.282,2026-09-11T17:06:21.618282+04:00,81.4
887,1801,14934098885000,9992.0,1.00,24619.094,25341.549,1789131981632.175,2026-09-11T17:06:21.632175+04:00,81.3
888,1805,14934154457000,9992.0,1.00,24674.666,25397.121,1789131981687.747,2026-09-11T17:06:21.687747+04:00,81.1
889,1806,14934168351000,9992.0,1.00,24688.560,25411.015,1789131981701.641,2026-09-11T17:06:21.701641+04:00,81.0
890,1807,14934182246000,9992.0,1.00,24702.455,25424.910,1789131981715.536,2026-09-11T17:06:21.715536+04:00,80.9
891,1811,14934237818000,9992.0,1.00,24758.027,25480.482,1789131981771.108,2026-09-11T17:06:21.771108+04:00,80.7
892,1812,14934251712000,9992.0,1.00,24771.921,25494.376,1789131981785.002,2026-09-11T17:06:21.785002+04:00,80.7
893,1813,14934265606000,9992.0,1.00,24785.815,25508.270,1789131981798.896,2026-09-11T17:06:21.798896+04:00,80.6
894,1817,14934321179000,9992.0,1.00,24841.388,25563.843,1789131981854.469,2026-09-11T17:06:21.854469+04:00,80.5
895,1818,14934335072000,9992.0,1.00,24855.281,25577.736,1789131981868.362,2026-09-11T17:06:21.868362+04:00,80.5
896,1819,14934348967000,9992.0,1.00,24869.176,25591.631,1789131981882.257,2026-09-11T17:06:21.882257+04:00,80.5
897,1823,14934404539000,9992.0,1.00,24924.748,25647.203,1789131981937.829,2026-09-11T17:06:21.937829+04:00,80.5
898,1824,14934418433000,9992.0,1.00,24938.642,25661.097,1789131981951.723,2026-09-11T17:06:21.951723+04:00,80.5
899,1825,14934432327000,9992.0,1.00,24952.536,25674.991,1789131981965.617,2026-09-11T17:06:21.965617+04:00,80.5
900,1829,14934487901000,9992.0,1.00,25008.110,25730.565,1789131982021.191,2026-09-11T17:06:22.021191+04:00,80.7
901,1830,14934501794000,9992.0,1.00,25022.003,25744.458,1789131982035.084,2026-09-11T17:06:22.035084+04:00,80.7
902,1831,14934515687000,9992.0,1.00,25035.896,25758.351,1789131982048.977,2026-09-11T17:06:22.048977+04:00,80.8
903,1835,14934571262000,9992.0,1.00,25091.471,25813.926,1789131982104.552,2026-09-11T17:06:22.104552+04:00,81.1
904,1836,14934585154000,9992.0,1.00,25105.363,25827.818,1789131982118.444,2026-09-11T17:06:22.118444+04:00,81.1
905,1837,14934599048000,9992.0,1.00,25119.257,25841.712,1789131982132.338,2026-09-11T17:06:22.132338+04:00,81.2
906,1841,14934654621000,9992.0,1.00,25174.830,25897.285,1789131982187.911,2026-09-11T17:06:22.187911+04:00,81.3
907,1842,14934668514000,9992.0,1.00,25188.723,25911.178,1789131982201.804,2026-09-11T17:06:22.201804+04:00,81.3
908,1843,14934682407000,9992.0,1.00,25202.616,25925.071,1789131982215.697,2026-09-11T17:06:22.215697+04:00,81.3
909,1847,14934737982000,9992.0,1.00,25258.191,25980.646,1789131982271.272,2026-09-11T17:06:22.271272+04:00,81.4
910,1848,14934751876000,9992.0,1.00,25272.085,25994.540,1789131982285.166,2026-09-11T17:06:22.285166+04:00,81.5
911,1849,14934765769000,9992.0,1.00,25285.978,26008.433,1789131982299.059,2026-09-11T17:06:22.299059+04:00,81.6
912,1853,14934821342000,9992.0,1.00,25341.551,26064.006,1789131982354.632,2026-09-11T17:06:22.354632+04:00,81.8
913,1854,14934835235000,9992.0,1.00,25355.444,26077.899,1789131982368.525,2026-09-11T17:06:22.368525+04:00,81.8
914,1855,14934849127000,9992.0,1.00,25369.336,26091.791,1789131982382.417,2026-09-11T17:06:22.382417+04:00,81.9
915,1859,14934904702000,9992.0,1.00,25424.911,26147.366,1789131982437.992,2026-09-11T17:06:22.437992+04:00,82.1
916,1860,14934918596000,9992.0,1.00,25438.805,26161.260,1789131982451.886,2026-09-11T17:06:22.451886+04:00,82.1
917,1861,14934932489000,9992.0,1.00,25452.698,26175.153,1789131982465.779,2026-09-11T17:06:22.465779+04:00,82.2
918,1865,14934988063000,9992.0,1.00,25508.272,26230.727,1789131982521.353,2026-09-11T17:06:22.521353+04:00,82.3
919,1866,14935001957000,9992.0,1.00,25522.166,26244.621,1789131982535.247,2026-09-11T17:06:22.535247+04:00,82.4
920,1867,14935015850000,9992.0,1.00,25536.059,26258.514,1789131982549.140,2026-09-11T17:06:22.549140+04:00,82.4
921,1871,14935071426000,9992.0,1.00,25591.635,26314.090,1789131982604.716,2026-09-11T17:06:22.604716+04:00,82.5
922,1872,14935085317000,9992.0,1.00,25605.526,26327.981,1789131982618.607,2026-09-11T17:06:22.618607+04:00,82.6
923,1873,14935099211000,9992.0,1.00,25619.420,26341.875,1789131982632.501,2026-09-11T17:06:22.632501+04:00,82.6
924,1877,14935154784000,9992.0,1.00,25674.993,26397.448,1789131982688.074,2026-09-11T17:06:22.688074+04:00,82.7
925,1878,14935168677000,9992.0,1.00,25688.886,26411.341,1789131982701.967,2026-09-11T17:06:22.701967+04:00,82.7
926,1879,14935182570000,9992.0,1.00,25702.779,26425.234,1789131982715.860,2026-09-11T17:06:22.715860+04:00,82.7
927,1883,14935238145000,9992.0,1.00,25758.354,26480.809,1789131982771.435,2026-09-11T17:06:22.771435+04:00,82.7
928,1884,14935252040000,9992.0,1.00,25772.249,26494.704,1789131982785.330,2026-09-11T17:06:22.785330+04:00,82.7
929,1885,14935265930000,9992.0,1.00,25786.139,26508.594,1789131982799.220,2026-09-11T17:06:22.799220+04:00,82.6
930,1889,14935321505000,9992.0,1.00,25841.714,26564.169,1789131982854.795,2026-09-11T17:06:22.854795+04:00,82.6
931,1890,14935335399000,9992.0,1.00,25855.608,26578.063,1789131982868.689,2026-09-11T17:06:22.868689+04:00,82.5
932,1891,14935349290000,9992.0,1.00,25869.499,26591.954,1789131982882.580,2026-09-11T17:06:22.882580+04:00,82.5
933,1895,14935404866000,9992.0,1.00,25925.075,26647.530,1789131982938.156,2026-09-11T17:06:22.938156+04:00,82.3
934,1896,14935418759000,9992.0,1.00,25938.968,26661.423,1789131982952.049,2026-09-11T17:06:22.952049+04:00,82.2
935,1897,14935432651000,9992.0,1.00,25952.860,26675.315,1789131982965.941,2026-09-11T17:06:22.965941+04:00,82.2
936,1901,14935488225000,9992.0,1.00,26008.434,26730.889,1789131983021.515,2026-09-11T17:06:23.021515+04:00,81.9
937,1902,14935502119000,9992.0,1.00,26022.328,26744.783,1789131983035.409,2026-09-11T17:06:23.035409+04:00,81.9
938,1903,14935516029000,9992.0,1.00,26036.238,26758.693,1789131983049.319,2026-09-11T17:06:23.049319+04:00,81.8
939,1907,14935571588000,9992.0,1.00,26091.797,26814.252,1789131983104.878,2026-09-11T17:06:23.104878+04:00,81.7
940,1908,14935585478000,9992.0,1.00,26105.687,26828.142,1789131983118.768,2026-09-11T17:06:23.118768+04:00,81.7
941,1909,14935599373000,9992.0,1.00,26119.582,26842.037,1789131983132.663,2026-09-11T17:06:23.132663+04:00,81.7
942,1913,14935654947000,9992.0,1.00,26175.156,26897.611,1789131983188.237,2026-09-11T17:06:23.188237+04:00,81.7
943,1914,14935668839000,9992.0,1.00,26189.048,26911.503,1789131983202.129,2026-09-11T17:06:23.202129+04:00,81.7
944,1915,14935682732000,9992.0,1.00,26202.941,26925.396,1789131983216.022,2026-09-11T17:06:23.216022+04:00,81.8
945,1919,14935738307000,9992.0,1.00,26258.516,26980.971,1789131983271.597,2026-09-11T17:06:23.271597+04:00,81.8
946,1920,14935752199000,9992.0,1.00,26272.408,26994.863,1789131983285.489,2026-09-11T17:06:23.285489+04:00,81.8
947,1921,14935766093000,9992.0,1.00,26286.302,27008.757,1789131983299.383,2026-09-11T17:06:23.299383+04:00,81.9
948,1925,14935821667000,9992.0,1.00,26341.876,27064.331,1789131983354.957,2026-09-11T17:06:23.354957+04:00,81.9
949,1926,14935835562000,9992.0,1.00,26355.771,27078.226,1789131983368.852,2026-09-11T17:06:23.368852+04:00,81.9
950,1927,14935849454000,9992.0,1.00,26369.663,27092.118,1789131983382.744,2026-09-11T17:06:23.382744+04:00,81.9
951,1931,14935905028000,9992.0,1.00,26425.237,27147.692,1789131983438.318,2026-09-11T17:06:23.438318+04:00,82.0
952,1932,14935918922000,9992.0,1.00,26439.131,27161.586,1789131983452.212,2026-09-11T17:06:23.452212+04:00,82.0
953,1933,14935932818000,9992.0,1.00,26453.027,27175.482,1789131983466.108,2026-09-11T17:06:23.466108+04:00,82.0
954,1937,14935988388000,9992.0,1.00,26508.597,27231.052,1789131983521.678,2026-09-11T17:06:23.521678+04:00,82.1
955,1938,14936002281000,9992.0,1.00,26522.490,27244.945,1789131983535.571,2026-09-11T17:06:23.535571+04:00,82.1
956,1939,14936016174000,9992.0,1.00,26536.383,27258.838,1789131983549.464,2026-09-11T17:06:23.549464+04:00,82.1
957,1943,14936071751000,9992.0,1.00,26591.960,27314.415,1789131983605.041,2026-09-11T17:06:23.605041+04:00,82.1
958,1944,14936085642000,9992.0,1.00,26605.851,27328.306,1789131983618.932,2026-09-11T17:06:23.618932+04:00,82.1
959,1945,14936099534000,9992.0,1.00,26619.743,27342.198,1789131983632.824,2026-09-11T17:06:23.632824+04:00,82.1
960,1949,14936155108000,9992.0,1.00,26675.317,27397.772,1789131983688.398,2026-09-11T17:06:23.688398+04:00,82.1
961,1950,14936169002000,9992.0,1.00,26689.211,27411.666,1789131983702.292,2026-09-11T17:06:23.702292+04:00,82.2
962,1951,14936182895000,9992.0,1.00,26703.104,27425.559,1789131983716.185,2026-09-11T17:06:23.716185+04:00,82.2
963,1955,14936238468000,9992.0,1.00,26758.677,27481.132,1789131983771.758,2026-09-11T17:06:23.771758+04:00,82.2
964,1956,14936252361000,9992.0,1.00,26772.570,27495.025,1789131983785.651,2026-09-11T17:06:23.785651+04:00,82.2
965,1957,14936266256000,9992.0,1.00,26786.465,27508.920,1789131983799.546,2026-09-11T17:06:23.799546+04:00,82.2
966,1961,14936321830000,9992.0,1.00,26842.039,27564.494,1789131983855.120,2026-09-11T17:06:23.855120+04:00,82.1
967,1962,14936335722000,9992.0,1.00,26855.931,27578.386,1789131983869.012,2026-09-11T17:06:23.869012+04:00,82.1
968,1963,14936349616000,9992.0,1.00,26869.825,27592.280,1789131983882.906,2026-09-11T17:06:23.882906+04:00,82.0
969,1967,14936405190000,9992.0,1.00,26925.399,27647.854,1789131983938.480,2026-09-11T17:06:23.938480+04:00,81.9
970,1968,14936419083000,9992.0,1.00,26939.292,27661.747,1789131983952.373,2026-09-11T17:06:23.952373+04:00,81.9
971,1969,14936432976000,9992.0,1.00,26953.185,27675.640,1789131983966.266,2026-09-11T17:06:23.966266+04:00,81.8
972,1973,14936488550000,9992.0,1.00,27008.759,27731.214,1789131984021.840,2026-09-11T17:06:24.021840+04:00,81.7
973,1974,14936502443000,9992.0,1.00,27022.652,27745.107,1789131984035.733,2026-09-11T17:06:24.035733+04:00,81.6
974,1975,14936516336000,9992.0,1.00,27036.545,27759.000,1789131984049.626,2026-09-11T17:06:24.049626+04:00,81.6
975,1979,14936571910000,9992.0,1.00,27092.119,27814.574,1789131984105.200,2026-09-11T17:06:24.105200+04:00,81.2
976,1980,14936585803000,9992.0,1.00,27106.012,27828.467,1789131984119.093,2026-09-11T17:06:24.119093+04:00,81.2
977,1981,14936599697000,9992.0,1.00,27119.906,27842.361,1789131984132.987,2026-09-11T17:06:24.132987+04:00,81.1
978,1985,14936655271000,9992.0,1.00,27175.480,27897.935,1789131984188.561,2026-09-11T17:06:24.188561+04:00,81.2
979,1986,14936669164000,9992.0,1.00,27189.373,27911.828,1789131984202.454,2026-09-11T17:06:24.202454+04:00,81.2
980,1987,14936683058000,9992.0,1.00,27203.267,27925.722,1789131984216.348,2026-09-11T17:06:24.216348+04:00,81.2
981,1991,14936738632000,9992.0,1.00,27258.841,27981.296,1789131984271.922,2026-09-11T17:06:24.271922+04:00,81.4
982,1992,14936752525000,9992.0,1.00,27272.734,27995.189,1789131984285.815,2026-09-11T17:06:24.285815+04:00,81.4
983,1993,14936766418000,9992.0,1.00,27286.627,28009.082,1789131984299.708,2026-09-11T17:06:24.299708+04:00,81.5
984,1997,14936821992000,9992.0,1.00,27342.201,28064.656,1789131984355.282,2026-09-11T17:06:24.355282+04:00,81.5
985,1998,14936835884000,9992.0,1.00,27356.093,28078.548,1789131984369.174,2026-09-11T17:06:24.369174+04:00,81.5
986,1999,14936849778000,9992.0,1.00,27369.987,28092.442,1789131984383.068,2026-09-11T17:06:24.383068+04:00,81.5
987,2003,14936905352000,9992.0,1.00,27425.561,28148.016,1789131984438.642,2026-09-11T17:06:24.438642+04:00,81.8
988,2004,14936919244000,9992.0,1.00,27439.453,28161.908,1789131984452.534,2026-09-11T17:06:24.452534+04:00,81.9
989,2005,14936933138000,9992.0,1.00,27453.347,28175.802,1789131984466.428,2026-09-11T17:06:24.466428+04:00,81.9
990,2009,14936988712000,9992.0,1.00,27508.921,28231.376,1789131984522.002,2026-09-11T17:06:24.522002+04:00,81.9
991,2010,14937002605000,9992.0,1.00,27522.814,28245.269,1789131984535.895,2026-09-11T17:06:24.535895+04:00,81.9
992,2011,14937016500000,9992.0,1.00,27536.709,28259.164,1789131984549.790,2026-09-11T17:06:24.549790+04:00,81.9
993,2015,14937072073000,9992.0,1.00,27592.282,28314.737,1789131984605.363,2026-09-11T17:06:24.605363+04:00,82.0
994,2016,14937085964000,9992.0,1.00,27606.173,28328.628,1789131984619.254,2026-09-11T17:06:24.619254+04:00,82.0
995,2017,14937099858000,9992.0,1.00,27620.067,28342.522,1789131984633.148,2026-09-11T17:06:24.633148+04:00,82.1
996,2021,14937155436000,9992.0,1.00,27675.645,28398.100,1789131984688.726,2026-09-11T17:06:24.688726+04:00,82.3
997,2022,14937169326000,9992.0,1.00,27689.535,28411.990,1789131984702.616,2026-09-11T17:06:24.702616+04:00,82.4
998,2023,14937183221000,9992.0,1.00,27703.430,28425.885,1789131984716.511,2026-09-11T17:06:24.716511+04:00,82.4
999,2027,14937238794000,9992.0,1.00,27759.003,28481.458,1789131984772.084,2026-09-11T17:06:24.772084+04:00,82.5
1000,2028,14937252687000,9992.0,1.00,27772.896,28495.351,1789131984785.977,2026-09-11T17:06:24.785977+04:00,82.6
1001,2029,14937266580000,9992.0,1.00,27786.789,28509.244,1789131984799.870,2026-09-11T17:06:24.799870+04:00,82.6
1002,2033,14937322154000,9992.0,1.00,27842.363,28564.818,1789131984855.444,2026-09-11T17:06:24.855444+04:00,82.8
1003,2034,14937336047000,9992.0,1.00,27856.256,28578.711,1789131984869.337,2026-09-11T17:06:24.869337+04:00,82.8
1004,2035,14937349940000,9992.0,1.00,27870.149,28592.604,1789131984883.230,2026-09-11T17:06:24.883230+04:00,82.8
1005,2039,14937405514000,9992.0,1.00,27925.723,28648.178,1789131984938.804,2026-09-11T17:06:24.938804+04:00,82.6
1006,2040,14937419407000,9992.0,1.00,27939.616,28662.071,1789131984952.697,2026-09-11T17:06:24.952697+04:00,82.6
1007,2041,14937433300000,9992.0,1.00,27953.509,28675.964,1789131984966.590,2026-09-11T17:06:24.966590+04:00,82.5
1008,2045,14937488875000,9992.0,1.00,28009.084,28731.539,1789131985022.165,2026-09-11T17:06:25.022165+04:00,82.2
1009,2046,14937502768000,9992.0,1.00,28022.977,28745.432,1789131985036.058,2026-09-11T17:06:25.036058+04:00,82.2
1010,2047,14937516662000,9992.0,1.00,28036.871,28759.326,1789131985049.952,2026-09-11T17:06:25.049952+04:00,82.1
1011,2051,14937572235000,9992.0,1.00,28092.444,28814.899,1789131985105.525,2026-09-11T17:06:25.105525+04:00,81.9
1012,2052,14937586128000,9992.0,1.00,28106.337,28828.792,1789131985119.418,2026-09-11T17:06:25.119418+04:00,81.9
1013,2053,14937600024000,9992.0,1.00,28120.233,28842.688,1789131985133.314,2026-09-11T17:06:25.133314+04:00,81.9
1014,2057,14937655598000,9992.0,1.00,28175.807,28898.262,1789131985188.888,2026-09-11T17:06:25.188888+04:00,81.9
1015,2058,14937669488000,9992.0,1.00,28189.697,28912.152,1789131985202.778,2026-09-11T17:06:25.202778+04:00,81.8
1016,2059,14937683381000,9992.0,1.00,28203.590,28926.045,1789131985216.671,2026-09-11T17:06:25.216671+04:00,81.8
1017,2063,14937738957000,9992.0,1.00,28259.166,28981.621,1789131985272.247,2026-09-11T17:06:25.272247+04:00,81.8
1018,2064,14937752848000,9992.0,1.00,28273.057,28995.512,1789131985286.138,2026-09-11T17:06:25.286138+04:00,81.7
1019,2065,14937766743000,9992.0,1.00,28286.952,29009.407,1789131985300.033,2026-09-11T17:06:25.300033+04:00,81.7
1020,2069,14937822317000,9992.0,1.00,28342.526,29064.981,1789131985355.607,2026-09-11T17:06:25.355607+04:00,81.7
1021,2070,14937836210000,9992.0,1.00,28356.419,29078.874,1789131985369.500,2026-09-11T17:06:25.369500+04:00,81.6
1022,2071,14937850102000,9992.0,1.00,28370.311,29092.766,1789131985383.392,2026-09-11T17:06:25.383392+04:00,81.6
1023,2075,14937905678000,9992.0,1.00,28425.887,29148.342,1789131985438.968,2026-09-11T17:06:25.438968+04:00,81.6
1024,2076,14937919570000,9992.0,1.00,28439.779,29162.234,1789131985452.860,2026-09-11T17:06:25.452860+04:00,81.6
1025,2077,14937933462000,9992.0,1.00,28453.671,29176.126,1789131985466.752,2026-09-11T17:06:25.466752+04:00,81.6
1026,2081,14937989037000,9992.0,1.00,28509.246,29231.701,1789131985522.327,2026-09-11T17:06:25.522327+04:00,81.6
1027,2082,14938002929000,9992.0,1.00,28523.138,29245.593,1789131985536.219,2026-09-11T17:06:25.536219+04:00,81.6
1028,2083,14938016824000,9992.0,1.00,28537.033,29259.488,1789131985550.114,2026-09-11T17:06:25.550114+04:00,81.6
1029,2087,14938072399000,9992.0,1.00,28592.608,29315.063,1789131985605.689,2026-09-11T17:06:25.605689+04:00,81.7
1030,2088,14938086290000,9992.0,1.00,28606.499,29328.954,1789131985619.580,2026-09-11T17:06:25.619580+04:00,81.7
1031,2089,14938100184000,9992.0,1.00,28620.393,29342.848,1789131985633.474,2026-09-11T17:06:25.633474+04:00,81.7
1032,2093,14938155761000,9992.0,1.00,28675.970,29398.425,1789131985689.051,2026-09-11T17:06:25.689051+04:00,81.7
1033,2094,14938169651000,9992.0,1.00,28689.860,29412.315,1789131985702.941,2026-09-11T17:06:25.702941+04:00,81.7
1034,2095,14938183544000,9992.0,1.00,28703.753,29426.208,1789131985716.834,2026-09-11T17:06:25.716834+04:00,81.7
1035,2099,14938239122000,9992.0,1.00,28759.331,29481.786,1789131985772.412,2026-09-11T17:06:25.772412+04:00,81.6
1036,2100,14938253012000,9992.0,1.00,28773.221,29495.676,1789131985786.302,2026-09-11T17:06:25.786302+04:00,81.6
1037,2101,14938266906000,9992.0,1.00,28787.115,29509.570,1789131985800.196,2026-09-11T17:06:25.800196+04:00,81.6
1038,2105,14938322482000,9992.0,1.00,28842.691,29565.146,1789131985855.772,2026-09-11T17:06:25.855772+04:00,81.5
1039,2106,14938336373000,9992.0,1.00,28856.582,29579.037,1789131985869.663,2026-09-11T17:06:25.869663+04:00,81.5
1040,2107,14938350265000,9992.0,1.00,28870.474,29592.929,1789131985883.555,2026-09-11T17:06:25.883555+04:00,81.5
1041,2111,14938405840000,9992.0,1.00,28926.049,29648.504,1789131985939.130,2026-09-11T17:06:25.939130+04:00,81.5
1042,2112,14938419736000,9992.0,1.00,28939.945,29662.400,1789131985953.026,2026-09-11T17:06:25.953026+04:00,81.5
1043,2113,14938433625000,9992.0,1.00,28953.834,29676.289,1789131985966.915,2026-09-11T17:06:25.966915+04:00,81.5
1044,2117,14938489201000,9992.0,1.00,29009.410,29731.865,1789131986022.491,2026-09-11T17:06:26.022491+04:00,81.5
1045,2118,14938503094000,9992.0,1.00,29023.303,29745.758,1789131986036.384,2026-09-11T17:06:26.036384+04:00,81.5
1046,2119,14938516986000,9992.0,1.00,29037.195,29759.650,1789131986050.276,2026-09-11T17:06:26.050276+04:00,81.5
1047,2123,14938572561000,9992.0,1.00,29092.770,29815.225,1789131986105.851,2026-09-11T17:06:26.105851+04:00,81.5
1048,2124,14938586454000,9992.0,1.00,29106.663,29829.118,1789131986119.744,2026-09-11T17:06:26.119744+04:00,81.5
1049,2125,14938600348000,9992.0,1.00,29120.557,29843.012,1789131986133.638,2026-09-11T17:06:26.133638+04:00,81.5
1050,2129,14938655924000,9992.0,1.00,29176.133,29898.588,1789131986189.214,2026-09-11T17:06:26.189214+04:00,81.5
1051,2130,14938669813000,9992.0,1.00,29190.022,29912.477,1789131986203.103,2026-09-11T17:06:26.203103+04:00,81.4
1052,2131,14938683708000,9992.0,1.00,29203.917,29926.372,1789131986216.998,2026-09-11T17:06:26.216998+04:00,81.4
1053,2135,14938739284000,9992.0,1.00,29259.493,29981.948,1789131986272.574,2026-09-11T17:06:26.272574+04:00,81.3
1054,2136,14938753174000,9992.0,1.00,29273.383,29995.838,1789131986286.464,2026-09-11T17:06:26.286464+04:00,81.3
1055,2137,14938767067000,9992.0,1.00,29287.276,30009.731,1789131986300.357,2026-09-11T17:06:26.300357+04:00,81.3
1056,2141,14938822646000,9992.0,1.00,29342.855,30065.310,1789131986355.936,2026-09-11T17:06:26.355936+04:00,81.2
