sensor_frame_index,sensor_timestamp,actual_exposure_us,requested_exposure_us,analogue_gain,stream,output_frame_index,pts_ms,elapsed_ms,frame_unix_ms,recording_start_iso8601,frame_time_iso8601,mean_luma
3893,14963163883000,9992.0,10000,1.00,A,1932,54406.547,54406.547,1789132010697.173,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:50.697173+04:00,80.5
3894,14963177772000,9992.0,10000,1.00,A,1933,54420.436,54420.436,1789132010711.062,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:50.711062+04:00,80.6
3895,14963191665000,9992.0,10000,1.00,A,1934,54434.329,54434.329,1789132010724.955,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:50.724955+04:00,80.6
3896,14963205559000,994.0,1000,1.00,B,1932,54448.223,54448.223,1789132010738.849,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:50.738849+04:00,16.0
3897,14963219452000,994.0,1000,1.00,B,1933,54462.116,54462.116,1789132010752.742,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:50.752742+04:00,16.0
3898,14963233345000,994.0,1000,1.00,B,1934,54476.009,54476.009,1789132010766.635,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:50.766635+04:00,16.0
3899,14963247244000,9992.0,10000,1.00,A,1935,54489.908,54489.908,1789132010780.534,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:50.780534+04:00,80.7
3900,14963261131000,9992.0,10000,1.00,A,1936,54503.795,54503.795,1789132010794.421,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:50.794421+04:00,80.7
3901,14963275027000,9992.0,10000,1.00,A,1937,54517.691,54517.691,1789132010808.317,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:50.808317+04:00,80.7
3902,14963288920000,994.0,1000,1.00,B,1935,54531.584,54531.584,1789132010822.210,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:50.822210+04:00,16.0
3903,14963302812000,994.0,1000,1.00,B,1936,54545.476,54545.476,1789132010836.102,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:50.836102+04:00,16.0
3904,14963316706000,994.0,1000,1.00,B,1937,54559.370,54559.370,1789132010849.996,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:50.849996+04:00,16.0
3905,14963330600000,9992.0,10000,1.00,A,1938,54573.264,54573.264,1789132010863.890,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:50.863890+04:00,80.6
3906,14963344492000,9992.0,10000,1.00,A,1939,54587.156,54587.156,1789132010877.782,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:50.877782+04:00,80.6
3907,14963358385000,9992.0,10000,1.00,A,1940,54601.049,54601.049,1789132010891.675,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:50.891675+04:00,80.5
3908,14963372280000,994.0,1000,1.00,B,1938,54614.944,54614.944,1789132010905.570,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:50.905570+04:00,15.9
3909,14963386172000,994.0,1000,1.00,B,1939,54628.836,54628.836,1789132010919.462,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:50.919462+04:00,15.9
3910,14963400067000,994.0,1000,1.00,B,1940,54642.731,54642.731,1789132010933.357,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:50.933357+04:00,15.9
3911,14963413960000,9992.0,10000,1.00,A,1941,54656.624,54656.624,1789132010947.250,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:50.947250+04:00,80.4
3912,14963427853000,9992.0,10000,1.00,A,1942,54670.517,54670.517,1789132010961.143,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:50.961143+04:00,80.4
3913,14963441746000,9992.0,10000,1.00,A,1943,54684.410,54684.410,1789132010975.036,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:50.975036+04:00,80.3
3914,14963455643000,994.0,1000,1.00,B,1941,54698.307,54698.307,1789132010988.933,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:50.988933+04:00,15.9
3915,14963469533000,994.0,1000,1.00,B,1942,54712.197,54712.197,1789132011002.823,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.002823+04:00,15.9
3916,14963483427000,994.0,1000,1.00,B,1943,54726.091,54726.091,1789132011016.717,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.016717+04:00,15.9
3917,14963497322000,9992.0,10000,1.00,A,1944,54739.986,54739.986,1789132011030.612,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.030612+04:00,80.0
3918,14963511217000,9992.0,10000,1.00,A,1945,54753.881,54753.881,1789132011044.507,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.044507+04:00,79.9
3919,14963525107000,9992.0,10000,1.00,A,1946,54767.771,54767.771,1789132011058.397,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.058397+04:00,79.8
3920,14963539004000,994.0,1000,1.00,B,1944,54781.668,54781.668,1789132011072.294,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.072294+04:00,15.8
3921,14963552893000,994.0,1000,1.00,B,1945,54795.557,54795.557,1789132011086.183,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.086183+04:00,15.8
3922,14963566788000,994.0,1000,1.00,B,1946,54809.452,54809.452,1789132011100.078,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.100078+04:00,15.8
3923,14963580681000,9992.0,10000,1.00,A,1947,54823.345,54823.345,1789132011113.971,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.113971+04:00,79.8
3924,14963594574000,9992.0,10000,1.00,A,1948,54837.238,54837.238,1789132011127.864,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.127864+04:00,79.8
3925,14963608467000,9992.0,10000,1.00,A,1949,54851.131,54851.131,1789132011141.757,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.141757+04:00,79.8
3926,14963622361000,994.0,1000,1.00,B,1947,54865.025,54865.025,1789132011155.651,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.155651+04:00,15.8
3927,14963636253000,994.0,1000,1.00,B,1948,54878.917,54878.917,1789132011169.543,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.169543+04:00,15.8
3928,14963650147000,994.0,1000,1.00,B,1949,54892.811,54892.811,1789132011183.437,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.183437+04:00,15.9
3929,14963664041000,9992.0,10000,1.00,A,1950,54906.705,54906.705,1789132011197.331,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.197331+04:00,80.0
3930,14963677934000,9992.0,10000,1.00,A,1951,54920.598,54920.598,1789132011211.224,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.211224+04:00,80.1
3931,14963691830000,9992.0,10000,1.00,A,1952,54934.494,54934.494,1789132011225.120,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.225120+04:00,80.1
3932,14963705722000,994.0,1000,1.00,B,1950,54948.386,54948.386,1789132011239.012,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.239012+04:00,15.9
3933,14963719618000,994.0,1000,1.00,B,1951,54962.282,54962.282,1789132011252.908,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.252908+04:00,15.9
3934,14963733507000,994.0,1000,1.00,B,1952,54976.171,54976.171,1789132011266.797,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.266797+04:00,15.9
3935,14963747404000,9992.0,10000,1.00,A,1953,54990.068,54990.068,1789132011280.694,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.280694+04:00,80.1
3936,14963761294000,9992.0,10000,1.00,A,1954,55003.958,55003.958,1789132011294.584,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.294584+04:00,80.1
3937,14963775188000,9992.0,10000,1.00,A,1955,55017.852,55017.852,1789132011308.478,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.308478+04:00,80.1
3938,14963789082000,994.0,1000,1.00,B,1953,55031.746,55031.746,1789132011322.372,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.322372+04:00,15.8
3939,14963802974000,994.0,1000,1.00,B,1954,55045.638,55045.638,1789132011336.264,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.336264+04:00,15.8
3940,14963816869000,994.0,1000,1.00,B,1955,55059.533,55059.533,1789132011350.159,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.350159+04:00,15.8
3941,14963830763000,9992.0,10000,1.00,A,1956,55073.427,55073.427,1789132011364.053,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.364053+04:00,80.1
3942,14963844656000,9992.0,10000,1.00,A,1957,55087.320,55087.320,1789132011377.946,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.377946+04:00,80.1
3943,14963858548000,9992.0,10000,1.00,A,1958,55101.212,55101.212,1789132011391.838,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.391838+04:00,80.1
3944,14963872442000,994.0,1000,1.00,B,1956,55115.106,55115.106,1789132011405.732,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.405732+04:00,15.8
3945,14963886335000,994.0,1000,1.00,B,1957,55128.999,55128.999,1789132011419.625,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.419625+04:00,15.8
3946,14963900231000,994.0,1000,1.00,B,1958,55142.895,55142.895,1789132011433.521,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.433521+04:00,15.8
3947,14963914124000,9992.0,10000,1.00,A,1959,55156.788,55156.788,1789132011447.414,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.447414+04:00,80.1
3948,14963928018000,9992.0,10000,1.00,A,1960,55170.682,55170.682,1789132011461.308,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.461308+04:00,80.1
3949,14963941909000,9992.0,10000,1.00,A,1961,55184.573,55184.573,1789132011475.199,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.475199+04:00,80.1
3950,14963955806000,994.0,1000,1.00,B,1959,55198.470,55198.470,1789132011489.096,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.489096+04:00,15.8
3951,14963969695000,994.0,1000,1.00,B,1960,55212.359,55212.359,1789132011502.985,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.502985+04:00,15.8
3952,14963983589000,994.0,1000,1.00,B,1961,55226.253,55226.253,1789132011516.879,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.516879+04:00,15.8
3953,14963997483000,9992.0,10000,1.00,A,1962,55240.147,55240.147,1789132011530.773,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.530773+04:00,80.2
3954,14964011376000,9992.0,10000,1.00,A,1963,55254.040,55254.040,1789132011544.666,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.544666+04:00,80.2
3955,14964025268000,9992.0,10000,1.00,A,1964,55267.932,55267.932,1789132011558.558,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.558558+04:00,80.2
3956,14964039166000,994.0,1000,1.00,B,1962,55281.830,55281.830,1789132011572.456,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.572456+04:00,15.8
3957,14964053056000,994.0,1000,1.00,B,1963,55295.720,55295.720,1789132011586.346,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.586346+04:00,15.8
3958,14964066950000,994.0,1000,1.00,B,1964,55309.614,55309.614,1789132011600.240,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.600240+04:00,15.8
3959,14964080843000,9992.0,10000,1.00,A,1965,55323.507,55323.507,1789132011614.133,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.614133+04:00,80.1
3960,14964094736000,9992.0,10000,1.00,A,1966,55337.400,55337.400,1789132011628.026,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.628026+04:00,80.1
3961,14964108630000,9992.0,10000,1.00,A,1967,55351.294,55351.294,1789132011641.920,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.641920+04:00,80.1
3962,14964122524000,994.0,1000,1.00,B,1965,55365.188,55365.188,1789132011655.814,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.655814+04:00,15.8
3963,14964136416000,994.0,1000,1.00,B,1966,55379.080,55379.080,1789132011669.706,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.669706+04:00,15.8
3964,14964150310000,994.0,1000,1.00,B,1967,55392.974,55392.974,1789132011683.600,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.683600+04:00,15.8
3965,14964164204000,9992.0,10000,1.00,A,1968,55406.868,55406.868,1789132011697.494,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.697494+04:00,80.1
3966,14964178095000,9992.0,10000,1.00,A,1969,55420.759,55420.759,1789132011711.385,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.711385+04:00,80.1
3967,14964191989000,9992.0,10000,1.00,A,1970,55434.653,55434.653,1789132011725.279,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.725279+04:00,80.1
3968,14964205885000,994.0,1000,1.00,B,1968,55448.549,55448.549,1789132011739.175,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.739175+04:00,15.8
3969,14964219777000,994.0,1000,1.00,B,1969,55462.441,55462.441,1789132011753.067,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.753067+04:00,15.8
3970,14964233672000,994.0,1000,1.00,B,1970,55476.336,55476.336,1789132011766.962,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.766962+04:00,15.8
3971,14964247567000,9992.0,10000,1.00,A,1971,55490.231,55490.231,1789132011780.857,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.780857+04:00,80.1
3972,14964261456000,9992.0,10000,1.00,A,1972,55504.120,55504.120,1789132011794.746,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.794746+04:00,80.1
3973,14964275350000,9992.0,10000,1.00,A,1973,55518.014,55518.014,1789132011808.640,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.808640+04:00,80.1
3974,14964289246000,994.0,1000,1.00,B,1971,55531.910,55531.910,1789132011822.536,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.822536+04:00,15.9
3975,14964303137000,994.0,1000,1.00,B,1972,55545.801,55545.801,1789132011836.427,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.836427+04:00,15.9
3976,14964317030000,994.0,1000,1.00,B,1973,55559.694,55559.694,1789132011850.320,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.850320+04:00,15.9
3977,14964330924000,9992.0,10000,1.00,A,1974,55573.588,55573.588,1789132011864.214,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.864214+04:00,80.2
3978,14964344817000,9992.0,10000,1.00,A,1975,55587.481,55587.481,1789132011878.107,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.878107+04:00,80.2
3979,14964358710000,9992.0,10000,1.00,A,1976,55601.374,55601.374,1789132011892.000,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.892000+04:00,80.2
3980,14964372607000,994.0,1000,1.00,B,1974,55615.271,55615.271,1789132011905.897,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.905897+04:00,15.9
3981,14964386497000,994.0,1000,1.00,B,1975,55629.161,55629.161,1789132011919.787,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.919787+04:00,15.9
3982,14964400391000,994.0,1000,1.00,B,1976,55643.055,55643.055,1789132011933.681,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.933681+04:00,15.9
3983,14964414286000,9992.0,10000,1.00,A,1977,55656.950,55656.950,1789132011947.576,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.947576+04:00,80.1
3984,14964428179000,9992.0,10000,1.00,A,1978,55670.843,55670.843,1789132011961.469,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.961469+04:00,80.1
3985,14964442073000,9992.0,10000,1.00,A,1979,55684.737,55684.737,1789132011975.363,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.975363+04:00,80.1
3986,14964455968000,994.0,1000,1.00,B,1977,55698.632,55698.632,1789132011989.258,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:51.989258+04:00,15.9
3987,14964469858000,994.0,1000,1.00,B,1978,55712.522,55712.522,1789132012003.148,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:52.003148+04:00,15.9
3988,14964483751000,994.0,1000,1.00,B,1979,55726.415,55726.415,1789132012017.041,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:52.017041+04:00,15.9
3989,14964497645000,9992.0,10000,1.00,A,1980,55740.309,55740.309,1789132012030.935,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:52.030935+04:00,80.1
3990,14964511540000,9992.0,10000,1.00,A,1981,55754.204,55754.204,1789132012044.830,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:52.044830+04:00,80.1
3991,14964525432000,9992.0,10000,1.00,A,1982,55768.096,55768.096,1789132012058.722,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:52.058722+04:00,80.0
3992,14964539326000,994.0,1000,1.00,B,1980,55781.990,55781.990,1789132012072.616,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:52.072616+04:00,15.9
3993,14964553218000,994.0,1000,1.00,B,1981,55795.882,55795.882,1789132012086.508,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:52.086508+04:00,15.9
3994,14964567113000,994.0,1000,1.00,B,1982,55809.777,55809.777,1789132012100.403,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:52.100403+04:00,15.9
3995,14964581006000,9992.0,10000,1.00,A,1983,55823.670,55823.670,1789132012114.296,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:52.114296+04:00,80.1
3996,14964594899000,9992.0,10000,1.00,A,1984,55837.563,55837.563,1789132012128.189,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:52.128189+04:00,80.1
3997,14964608791000,9992.0,10000,1.00,A,1985,55851.455,55851.455,1789132012142.081,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:52.142081+04:00,80.1
3998,14964622687000,994.0,1000,1.00,B,1983,55865.351,55865.351,1789132012155.977,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:52.155977+04:00,15.9
3999,14964636579000,994.0,1000,1.00,B,1984,55879.243,55879.243,1789132012169.869,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:52.169869+04:00,15.9
4000,14964650472000,994.0,1000,1.00,B,1985,55893.136,55893.136,1789132012183.762,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:52.183762+04:00,15.9
4001,14964664367000,9992.0,10000,1.00,A,1986,55907.031,55907.031,1789132012197.657,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:52.197657+04:00,80.1
4002,14964678262000,9992.0,10000,1.00,A,1987,55920.926,55920.926,1789132012211.552,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:52.211552+04:00,80.1
4003,14964692153000,9992.0,10000,1.00,A,1988,55934.817,55934.817,1789132012225.443,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:52.225443+04:00,80.1
4004,14964706048000,994.0,1000,1.00,B,1986,55948.712,55948.712,1789132012239.338,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:52.239338+04:00,15.9
4005,14964719940000,994.0,1000,1.00,B,1987,55962.604,55962.604,1789132012253.230,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:52.253230+04:00,15.9
4006,14964733833000,994.0,1000,1.00,B,1988,55976.497,55976.497,1789132012267.123,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:52.267123+04:00,15.9
4007,14964747728000,9992.0,10000,1.00,A,1989,55990.392,55990.392,1789132012281.018,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:52.281018+04:00,80.1
4008,14964761620000,9992.0,10000,1.00,A,1990,56004.284,56004.284,1789132012294.910,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:52.294910+04:00,80.1
4009,14964775513000,9992.0,10000,1.00,A,1991,56018.177,56018.177,1789132012308.803,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:52.308803+04:00,80.2
4010,14964789408000,994.0,1000,1.00,B,1989,56032.072,56032.072,1789132012322.698,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:52.322698+04:00,15.9
4011,14964803300000,994.0,1000,1.00,B,1990,56045.964,56045.964,1789132012336.590,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:52.336590+04:00,15.9
4012,14964817194000,994.0,1000,1.00,B,1991,56059.858,56059.858,1789132012350.484,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:52.350484+04:00,15.9
4013,14964831091000,9992.0,10000,1.00,A,1992,56073.755,56073.755,1789132012364.381,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:52.364381+04:00,80.2
4014,14964844981000,9992.0,10000,1.00,A,1993,56087.645,56087.645,1789132012378.271,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:52.378271+04:00,80.2
4015,14964858873000,9992.0,10000,1.00,A,1994,56101.537,56101.537,1789132012392.163,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:52.392163+04:00,80.2
4016,14964872768000,994.0,1000,1.00,B,1992,56115.432,56115.432,1789132012406.058,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:52.406058+04:00,15.9
4017,14964886659000,994.0,1000,1.00,B,1993,56129.323,56129.323,1789132012419.949,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:52.419949+04:00,15.9
4018,14964900554000,994.0,1000,1.00,B,1994,56143.218,56143.218,1789132012433.844,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:52.433844+04:00,15.9
4019,14964914448000,9992.0,10000,1.00,A,1995,56157.112,56157.112,1789132012447.738,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:52.447738+04:00,80.3
4020,14964928342000,9992.0,10000,1.00,A,1996,56171.006,56171.006,1789132012461.632,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:52.461632+04:00,80.4
4021,14964942235000,9992.0,10000,1.00,A,1997,56184.899,56184.899,1789132012475.525,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:52.475525+04:00,80.4
4022,14964956129000,994.0,1000,1.00,B,1995,56198.793,56198.793,1789132012489.419,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:52.489419+04:00,15.9
4023,14964970021000,994.0,1000,1.00,B,1996,56212.685,56212.685,1789132012503.311,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:52.503311+04:00,15.9
4024,14964983914000,994.0,1000,1.00,B,1997,56226.578,56226.578,1789132012517.204,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:52.517204+04:00,15.9
4025,14964997809000,9992.0,10000,1.00,A,1998,56240.473,56240.473,1789132012531.099,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:52.531099+04:00,80.5
4026,14965011700000,9992.0,10000,1.00,A,1999,56254.364,56254.364,1789132012544.990,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:52.544990+04:00,80.6
4027,14965025594000,9992.0,10000,1.00,A,2000,56268.258,56268.258,1789132012558.884,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:52.558884+04:00,80.6
4028,14965039492000,994.0,1000,1.00,B,1998,56282.156,56282.156,1789132012572.782,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:52.572782+04:00,15.9
4029,14965053381000,994.0,1000,1.00,B,1999,56296.045,56296.045,1789132012586.671,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:52.586671+04:00,15.9
